origin,destination,distance_km,ridership
KG34: Stadium Kajang,KG30: Batu 11 Cheras,5.4017706083705255,11299
KG34: Stadium Kajang,KG31: Bukit Dukung,3.9312622416686214,12288
KG34: Stadium Kajang,KG33: Sungai Jernih,0.7666394887663419,10012
KG34: Stadium Kajang,KG35: Kajang,1.3763717584552775,18926
KG34: Stadium Kajang,KJ10: KLCC,20.001286722507814,4375
KG34: Stadium Kajang,KJ11: Kampung Baru,20.558978278910804,559
KG34: Stadium Kajang,KJ12: Dang Wangi,20.34577798407141,1119
KG34: Stadium Kajang,KJ13: Masjid Jamek,19.915499909026845,1899
KG34: Stadium Kajang,KJ14: Pasar Seni,19.305743348913843,19393
KG34: Stadium Kajang,KJ15: KL Sentral,19.11862882686633,1378
KG34: Stadium Kajang,KJ16: Bank Rakyat Bangsar,18.995793622548184,2302
KG34: Stadium Kajang,KJ17: Abdullah Hukum,18.693690073874635,5127
KG34: Stadium Kajang,KJ18: Kerinchi,18.76148657029341,2980
KG34: Stadium Kajang,KJ19: Universiti,19.23709878656439,1582
KG34: Stadium Kajang,KJ20: Taman Jaya,19.846371124778877,1364
KG34: Stadium Kajang,KJ21: Asia Jaya,20.531840280940436,1640
KG34: Stadium Kajang,KJ22: Taman Paramount,21.870591015096647,428
KG34: Stadium Kajang,KJ23: Taman Bahagia,23.199736602457097,835
KG34: Stadium Kajang,KJ24: Kelana Jaya,24.097195215594375,555
KG34: Stadium Kajang,KJ25: Lembah Subang,25.32230412769013,528
KG34: Stadium Kajang,KJ26: Ara Damansara,25.574469729491618,581
KG34: Stadium Kajang,KJ27: Cgc Glenmarie,24.42249942720227,1164
KG34: Stadium Kajang,KJ28: Subang Jaya,24.18417485025102,1209
KG34: Stadium Kajang,KJ29: SS 15,24.02041478910991,822
KG34: Stadium Kajang,KJ30: SS 18,23.673220345126765,111
KG34: Stadium Kajang,KJ31: USJ 7,22.581107103683486,437
KG34: Stadium Kajang,KJ32: Taipan,22.577540587229407,224
KG34: Stadium Kajang,KJ33: Wawasan,22.442581852826795,114
KG34: Stadium Kajang,KJ34: USJ 21,23.05985700237208,181
KG34: Stadium Kajang,KJ35: Alam Megah,24.009320938508697,245
KG34: Stadium Kajang,KJ36: Subang Alam,23.8271161510188,48
KG34: Stadium Kajang,MR10: Chow Kit,21.55847940606339,247
KG34: Stadium Kajang,MR11: Titiwangsa,22.255434225452294,96
KG34: Stadium Kajang,SP12: Cheras,15.383012150592103,253
KG34: Stadium Kajang,SP13: Salak Selatan,14.919932158742368,433
KG34: Stadium Kajang,SP14: Bandar Tun Razak,13.379705419517697,99
KG34: Stadium Kajang,SP15: Bandar Tasik Selatan,12.328733485036727,833
KG34: Stadium Kajang,SP16: Sungai Besi,11.617817459914557,21
KG34: Stadium Kajang,SP17: Bukit Jalil,12.632617170201982,498
KG34: Stadium Kajang,SP18: Sri Petaling,13.299585030654466,72
KG34: Stadium Kajang,SP19: Awan Besar,14.893623534872107,391
KG34: Stadium Kajang,SP20: Muhibbah,15.67238191588983,183
KG34: Stadium Kajang,SP21: Alam Sutera,15.898001926759862,162
KG34: Stadium Kajang,SP22: Kinrara,16.956954411649104,369
KG34: Stadium Kajang,SP24: IOI Puchong Jaya,19.30721996527636,318
KG34: Stadium Kajang,SP25: Pusat Bandar Puchong,19.39119814570219,236
KG34: Stadium Kajang,SP26: Taman Perindustrian Puchong,19.44695353081898,366
KG34: Stadium Kajang,SP27: Bandar Puteri,19.427068091808316,214
KG34: Stadium Kajang,SP28: Puchong Perdana,20.188928259010627,146
KG34: Stadium Kajang,SP29: Puchong Prima,21.0670537632623,198
KG34: Stadium Kajang,SP31: Putra Heights,23.41035174448837,201
KG35: Kajang,AG10: Pudu,19.01772099823969,3046
KG35: Kajang,AG11: Chan Sow Lin,18.161023203846497,870
KG35: Kajang,AG12: Miharja,17.340137188272124,1094
KG35: Kajang,AG13: Maluri,17.118506179528374,1951
KG35: Kajang,AG14: Pandan Jaya,17.342612063712448,3206
KG35: Kajang,AG15: Pandan Indah,17.565427292650003,1320
KG35: Kajang,AG16: Cempaka,17.784865296880778,1982
KG35: Kajang,AG17: Cahaya,17.938501987612707,1225
KG35: Kajang,AG18: Ampang,18.929553472687367,5147
KG35: Kajang,KG04: Kwasa Damansara,32.39501346904006,6135
KG35: Kajang,KG05: Kwasa Sentral,32.58123238008003,6832
KG35: Kajang,KG06: Kota Damansara,29.970976202779674,8089
KG35: Kajang,KG07: Surian,28.617030216996795,9398
KG35: Kajang,KG08: Mutiara Damansara,27.799587062896894,15264
KG35: Kajang,KG09: Bandar Utama,26.375265651734395,21270
KG35: Kajang,KG10: TTDI,24.60416916013034,17501
KG35: Kajang,KG12: Phileo Damansara,23.169960635407396,10546
KG35: Kajang,KG13: Pusat Bandar Damansara,22.789074968787716,12914
KG35: Kajang,KG14: Semantan,23.27578930821193,23534
KG35: Kajang,KG15: Muzium Negara,20.638315498679024,63441
KG35: Kajang,KG16: Pasar Seni,20.62065245563986,17862
KG35: Kajang,KG17: Merdeka,20.231284587363053,7047
KG35: Kajang,KG20: Tun Razak Exchange,19.382139104762864,65395
KG35: Kajang,KG21: Cochrane,18.28264046789722,36224
KG35: Kajang,KG22: Maluri,17.128573153479596,38213
KG35: Kajang,KG23: Taman Pertama,15.935892806810779,4073
KG35: Kajang,KG24: Taman Midah,14.993854610548308,11358
KG35: Kajang,KG25: Taman Mutiara,13.243489674527998,18359
KG35: Kajang,KG26: Taman Connaught,11.828731029011847,10870
KG35: Kajang,KG27: Taman Suntex,10.310430423138355,6777
KG35: Kajang,KG28: Sri Raya,9.047635993848363,5071
KG35: Kajang,KG29: Bandar Tun Hussien Onn,7.469543331809806,9607
KG35: Kajang,KG30: Batu 11 Cheras,6.77654725285789,10242
KG35: Kajang,KG31: Bukit Dukung,5.3000104934625245,9004
KG35: Kajang,KG33: Sungai Jernih,2.1425326978058905,7722
KG35: Kajang,KG34: Stadium Kajang,1.3763717584552775,22484
KG35: Kajang,KJ10: KLCC,21.3719676821693,19047
KG35: Kajang,KJ11: Kampung Baru,21.925816478127164,2070
KG35: Kajang,KJ12: Dang Wangi,21.70670502429293,4573
KG35: Kajang,KJ13: Masjid Jamek,21.266436086828012,7236
KG35: Kajang,KJ14: Pasar Seni,20.64899246087606,39934
KG35: Kajang,KJ15: KL Sentral,20.438796563357393,4595
KG35: Kajang,KJ16: Bank Rakyat Bangsar,20.292325328216783,12029
KG35: Kajang,KJ17: Abdullah Hukum,19.96051837368028,23429
KG35: Kajang,KJ18: Kerinchi,20.011118946877403,12294
KG35: Kajang,KJ19: Universiti,20.467852654483675,5363
KG35: Kajang,KJ20: Taman Jaya,21.00672964310605,5860
KG35: Kajang,KJ21: Asia Jaya,21.674164410434585,6850
KG35: Kajang,KJ22: Taman Paramount,22.979416705478556,1221
KG35: Kajang,KJ23: Taman Bahagia,24.304854684365,1612
KG35: Kajang,KJ24: Kelana Jaya,25.189284198099493,1546
KG35: Kajang,KJ25: Lembah Subang,26.385922184781354,2552
KG35: Kajang,KJ26: Ara Damansara,26.617720013404632,1996
KG35: Kajang,KJ27: Cgc Glenmarie,25.425536726028035,3888
KG35: Kajang,KJ28: Subang Jaya,25.14345680965139,4446
KG35: Kajang,KJ29: SS 15,24.93965955541429,1754
KG35: Kajang,KJ30: SS 18,24.553625228818813,192
KG35: Kajang,KJ31: USJ 7,23.41388711722383,703
KG35: Kajang,KJ32: Taipan,23.372304065612845,533
KG35: Kajang,KJ33: Wawasan,23.16406435010333,219
KG35: Kajang,KJ34: USJ 21,23.744538536646974,225
KG35: Kajang,KJ35: Alam Megah,24.647146734493983,578
KG35: Kajang,KJ36: Subang Alam,24.3876385915452,80
KG35: Kajang,MR10: Chow Kit,22.920964869765896,252
KG35: Kajang,MR11: Titiwangsa,23.618405000684778,447
KG35: Kajang,SP12: Cheras,16.72769620525055,432
KG35: Kajang,SP13: Salak Selatan,16.23391385529678,874
KG35: Kajang,SP14: Bandar Tun Razak,14.68595484132679,335
KG35: Kajang,SP15: Bandar Tasik Selatan,13.596597033248942,2430
KG35: Kajang,SP16: Sungai Besi,12.829426861615943,27
KG35: Kajang,SP17: Bukit Jalil,13.751866102280076,1570
KG35: Kajang,SP18: Sri Petaling,14.416779556571033,349
KG35: Kajang,SP19: Awan Besar,15.955849416976186,703
KG35: Kajang,SP20: Muhibbah,16.709246810483823,241
KG35: Kajang,SP21: Alam Sutera,16.87389175148813,285
KG35: Kajang,SP22: Kinrara,17.87417756185003,533
KG35: Kajang,SP24: IOI Puchong Jaya,20.15658226767275,1150
KG35: Kajang,SP25: Pusat Bandar Puchong,20.141679314632707,353
KG35: Kajang,SP26: Taman Perindustrian Puchong,20.126788267426342,568
KG35: Kajang,SP27: Bandar Puteri,20.06797522586709,256
KG35: Kajang,SP28: Puchong Perdana,20.760485926099296,265
KG35: Kajang,SP29: Puchong Prima,21.579697386860996,487
KG35: Kajang,SP31: Putra Heights,23.89278000388569,540
KJ10: KLCC,AG10: Pudu,2.67897795990758,8066
KJ10: KLCC,AG11: Chan Sow Lin,3.4380543357374913,2988
KJ10: KLCC,AG12: Miharja,4.252435085342545,2527
KJ10: KLCC,AG13: Maluri,4.2572787809480905,9239
KJ10: KLCC,AG14: Pandan Jaya,4.298706198474032,10350
KJ10: KLCC,AG15: Pandan Indah,4.575901292572515,9961
KJ10: KLCC,AG16: Cempaka,4.9672096516574245,13319
KJ10: KLCC,AG17: Cahaya,5.2321883155884175,6255
KJ10: KLCC,AG18: Ampang,5.2794938937459595,10460
KJ10: KLCC,KG04: Kwasa Damansara,15.796976122946383,4778
KJ10: KLCC,KG05: Kwasa Sentral,16.54910043859361,11986
KJ10: KLCC,KG06: Kota Damansara,14.975834838816255,8843
KJ10: KLCC,KG07: Surian,13.293979726479504,10684
KJ10: KLCC,KG08: Mutiara Damansara,11.577090453567159,14687
KJ10: KLCC,KG09: Bandar Utama,10.600409512506872,17392
KJ10: KLCC,KG10: TTDI,9.530810559577002,11181
KJ10: KLCC,KG12: Phileo Damansara,8.501097516527125,5095
KJ10: KLCC,KG13: Pusat Bandar Damansara,5.858053275381652,4348
KJ10: KLCC,KG14: Semantan,5.3792330608249905,7282
KJ10: KLCC,KG15: Muzium Negara,3.7523324377269804,1890
KJ10: KLCC,KG16: Pasar Seni,2.7011355385008233,29842
KJ10: KLCC,KG17: Merdeka,2.2617549357656763,2036
KJ10: KLCC,KG20: Tun Razak Exchange,1.9901955293888913,9461
KJ10: KLCC,KG21: Cochrane,3.095230080960558,11441
KJ10: KLCC,KG22: Maluri,4.244665238909726,16073
KJ10: KLCC,KG23: Taman Pertama,5.458490314307127,3200
KJ10: KLCC,KG24: Taman Midah,6.405764999392701,5346
KJ10: KLCC,KG25: Taman Mutiara,8.135075284709885,8591
KJ10: KLCC,KG26: Taman Connaught,9.551659459265574,8354
KJ10: KLCC,KG27: Taman Suntex,11.202773439468324,7422
KJ10: KLCC,KG28: Sri Raya,12.622788248309453,4142
KJ10: KLCC,KG29: Bandar Tun Hussien Onn,14.094983216472185,8973
KJ10: KLCC,KG30: Batu 11 Cheras,14.680166396152742,4543
KJ10: KLCC,KG31: Bukit Dukung,16.07198175755447,4774
KJ10: KLCC,KG33: Sungai Jernih,19.235641540331518,8186
KJ10: KLCC,KG34: Stadium Kajang,20.001286722507814,5616
KJ10: KLCC,KG35: Kajang,21.3719676821693,20692
KJ10: KLCC,KJ11: Kampung Baru,0.7900387763596504,79899
KJ10: KLCC,KJ12: Dang Wangi,1.2753290405512745,55431
KJ10: KLCC,KJ13: Masjid Jamek,2.0966424796914866,52203
KJ10: KLCC,KJ14: Pasar Seni,2.7107724261633157,119471
KJ10: KLCC,KJ15: KL Sentral,4.054853721038914,195985
KJ10: KLCC,KJ16: Bank Rakyat Bangsar,5.156451993264025,43323
KJ10: KLCC,KJ17: Abdullah Hukum,6.331768511378387,47533
KJ10: KLCC,KJ18: Kerinchi,6.925864782656053,19604
KJ10: KLCC,KJ19: Universiti,7.561011628613575,37767
KJ10: KLCC,KJ20: Taman Jaya,9.708981136029278,16850
KJ10: KLCC,KJ21: Asia Jaya,10.358082173652036,20087
KJ10: KLCC,KJ22: Taman Paramount,11.679480379905264,19908
KJ10: KLCC,KJ23: Taman Bahagia,12.369235793569901,16084
KJ10: KLCC,KJ24: Kelana Jaya,13.156343500395069,21936
KJ10: KLCC,KJ25: Lembah Subang,14.538565066048358,17279
KJ10: KLCC,KJ26: Ara Damansara,15.160303225414255,23909
KJ10: KLCC,KJ27: Cgc Glenmarie,15.377079283152565,32522
KJ10: KLCC,KJ28: Subang Jaya,16.165516931206998,30654
KJ10: KLCC,KJ29: SS 15,16.87865536580121,19645
KJ10: KLCC,KJ30: SS 18,17.435552613726873,7699
KJ10: KLCC,KJ31: USJ 7,17.732738237889052,9681
KJ10: KLCC,KJ32: Taipan,18.3963641352538,10017
KJ10: KLCC,KJ33: Wawasan,19.54903739319684,6597
KJ10: KLCC,KJ34: USJ 21,20.478206550501138,7583
KJ10: KLCC,KJ35: Alam Megah,21.7706743092784,12763
KJ10: KLCC,KJ36: Subang Alam,22.83683954551087,3076
KJ10: KLCC,MR10: Chow Kit,1.9017866334762226,639
KJ10: KLCC,MR11: Titiwangsa,2.4874705696490267,404
KJ10: KLCC,SP12: Cheras,5.152165997659146,9261
KJ10: KLCC,SP13: Salak Selatan,6.357705199344671,16172
KJ10: KLCC,SP14: Bandar Tun Razak,7.712907597687439,6909
KJ10: KLCC,SP15: Bandar Tasik Selatan,9.218680072536422,10887
KJ10: KLCC,SP16: Sungai Besi,10.589761868994733,323
KJ10: KLCC,SP17: Bukit Jalil,11.445442026562452,4812
KJ10: KLCC,SP18: Sri Petaling,11.224299543545145,2384
KJ10: KLCC,SP19: Awan Besar,11.763383366925751,6030
KJ10: KLCC,SP20: Muhibbah,12.139364996804838,3976
KJ10: KLCC,SP21: Alam Sutera,13.1961021547303,3620
KJ10: KLCC,SP22: Kinrara,14.284509642260495,7398
KJ10: KLCC,SP24: IOI Puchong Jaya,16.031093733139112,3705
KJ10: KLCC,SP25: Pusat Bandar Puchong,17.66456295967902,3643
KJ10: KLCC,SP26: Taman Perindustrian Puchong,18.75691707448454,1302
KJ10: KLCC,SP27: Bandar Puteri,19.31445226315536,2612
KJ10: KLCC,SP28: Puchong Perdana,20.65211906102963,3053
KJ10: KLCC,SP29: Puchong Prima,21.924458279559122,6631
KJ10: KLCC,SP31: Putra Heights,23.710178330176806,14813
KJ11: Kampung Baru,AG10: Pudu,3.006679887797051,1067
KJ11: Kampung Baru,AG11: Chan Sow Lin,3.8340527646888227,379
KJ11: Kampung Baru,AG12: Miharja,4.665992457667313,121
KJ11: Kampung Baru,AG13: Maluri,4.818060104858371,835
KJ11: Kampung Baru,AG14: Pandan Jaya,5.01022505653014,1133
KJ11: Kampung Baru,AG15: Pandan Indah,5.339437031754286,703
KJ11: Kampung Baru,AG16: Cempaka,5.751727020666008,656
KJ11: Kampung Baru,AG17: Cahaya,6.021416360307836,342
KJ11: Kampung Baru,AG18: Ampang,6.059649610452895,676
KJ11: Kampung Baru,KG04: Kwasa Damansara,15.02895283033576,224
KJ11: Kampung Baru,KG05: Kwasa Sentral,15.790648487150479,848
KJ11: Kampung Baru,KG06: Kota Damansara,14.257268056944707,699
KJ11: Kampung Baru,KG07: Surian,12.580632906013495,871
KJ11: Kampung Baru,KG08: Mutiara Damansara,10.849598672826431,1365
KJ11: Kampung Baru,KG09: Bandar Utama,9.906663582420071,1658
KJ11: Kampung Baru,KG10: TTDI,8.900387786266643,1664
KJ11: Kampung Baru,KG12: Phileo Damansara,7.936860364482895,635
KJ11: Kampung Baru,KG13: Pusat Bandar Damansara,5.251269941173224,2323
KJ11: Kampung Baru,KG14: Semantan,4.7088632265338655,2682
KJ11: Kampung Baru,KG15: Muzium Negara,3.426546530465746,291
KJ11: Kampung Baru,KG16: Pasar Seni,2.4516636570643633,4750
KJ11: Kampung Baru,KG17: Merdeka,2.217586084799445,1608
KJ11: Kampung Baru,KG20: Tun Razak Exchange,2.5919336975656604,2870
KJ11: Kampung Baru,KG21: Cochrane,3.657872774057511,2546
KJ11: Kampung Baru,KG22: Maluri,4.813823168940367,1749
KJ11: Kampung Baru,KG23: Taman Pertama,5.989940127945196,356
KJ11: Kampung Baru,KG24: Taman Midah,6.933186943338923,568
KJ11: Kampung Baru,KG25: Taman Mutiara,8.683045660653264,508
KJ11: Kampung Baru,KG26: Taman Connaught,10.097093739212626,403
KJ11: Kampung Baru,KG27: Taman Suntex,11.819404159008467,538
KJ11: Kampung Baru,KG28: Sri Raya,13.252705832182997,307
KJ11: Kampung Baru,KG29: Bandar Tun Hussien Onn,14.703183903958433,325
KJ11: Kampung Baru,KG30: Batu 11 Cheras,15.269427899896037,509
KJ11: Kampung Baru,KG31: Bukit Dukung,16.627717194782488,518
KJ11: Kampung Baru,KG33: Sungai Jernih,19.794731869407073,463
KJ11: Kampung Baru,KG34: Stadium Kajang,20.558978278910804,497
KJ11: Kampung Baru,KG35: Kajang,21.925816478127164,1779
KJ11: Kampung Baru,KJ10: KLCC,0.7900387763596504,73567
KJ11: Kampung Baru,KJ12: Dang Wangi,0.7132843365649594,12389
KJ11: Kampung Baru,KJ13: Masjid Jamek,1.6931151346947078,12998
KJ11: Kampung Baru,KJ14: Pasar Seni,2.4519621432703955,18676
KJ11: Kampung Baru,KJ15: KL Sentral,3.754971409052562,33120
KJ11: Kampung Baru,KJ16: Bank Rakyat Bangsar,4.845348424822509,8724
KJ11: Kampung Baru,KJ17: Abdullah Hukum,6.041609716824648,10091
KJ11: Kampung Baru,KJ18: Kerinchi,6.622752578770314,5863
KJ11: Kampung Baru,KJ19: Universiti,7.209328896320221,6948
KJ11: Kampung Baru,KJ20: Taman Jaya,9.327852562268168,2790
KJ11: Kampung Baru,KJ21: Asia Jaya,9.938562943318173,3044
KJ11: Kampung Baru,KJ22: Taman Paramount,11.201989121685319,1173
KJ11: Kampung Baru,KJ23: Taman Bahagia,11.832251001741522,1179
KJ11: Kampung Baru,KJ24: Kelana Jaya,12.592901121636194,1410
KJ11: Kampung Baru,KJ25: Lembah Subang,13.953548075771721,1700
KJ11: Kampung Baru,KJ26: Ara Damansara,14.58107697836452,1914
KJ11: Kampung Baru,KJ27: Cgc Glenmarie,14.858342275381945,2589
KJ11: Kampung Baru,KJ28: Subang Jaya,15.67925717308673,2709
KJ11: Kampung Baru,KJ29: SS 15,16.418815813578945,1242
KJ11: Kampung Baru,KJ30: SS 18,17.006273376612942,178
KJ11: Kampung Baru,KJ31: USJ 7,17.361875940265183,654
KJ11: Kampung Baru,KJ32: Taipan,18.041629186335996,666
KJ11: Kampung Baru,KJ33: Wawasan,19.228146508520638,357
KJ11: Kampung Baru,KJ34: USJ 21,20.152781106877665,298
KJ11: Kampung Baru,KJ35: Alam Megah,21.437190802698254,829
KJ11: Kampung Baru,KJ36: Subang Alam,22.538534007427568,143
KJ11: Kampung Baru,MR10: Chow Kit,1.129462900976868,111
KJ11: Kampung Baru,MR11: Titiwangsa,1.7620201285828485,53
KJ11: Kampung Baru,SP12: Cheras,5.488490811522592,556
KJ11: Kampung Baru,SP13: Salak Selatan,6.581244100402669,1052
KJ11: Kampung Baru,SP14: Bandar Tun Razak,8.01135351018337,463
KJ11: Kampung Baru,SP15: Bandar Tasik Selatan,9.501181061943944,2834
KJ11: Kampung Baru,SP16: Sungai Besi,10.847599294476511,72
KJ11: Kampung Baru,SP17: Bukit Jalil,11.586338488437647,738
KJ11: Kampung Baru,SP18: Sri Petaling,11.322601272238927,224
KJ11: Kampung Baru,SP19: Awan Besar,11.740174622798344,493
KJ11: Kampung Baru,SP20: Muhibbah,12.062123936863237,227
KJ11: Kampung Baru,SP21: Alam Sutera,13.1042789413413,334
KJ11: Kampung Baru,SP22: Kinrara,14.13794768090927,255
KJ11: Kampung Baru,SP24: IOI Puchong Jaya,15.783906603435998,252
KJ11: Kampung Baru,SP25: Pusat Bandar Puchong,17.443337559566462,268
KJ11: Kampung Baru,SP26: Taman Perindustrian Puchong,18.554389205361133,274
KJ11: Kampung Baru,SP27: Bandar Puteri,19.124030188972476,382
KJ11: Kampung Baru,SP28: Puchong Perdana,20.4562375896777,253
KJ11: Kampung Baru,SP29: Puchong Prima,21.71978130880359,480
KJ11: Kampung Baru,SP31: Putra Heights,23.451708516310404,923
KJ12: Dang Wangi,AG10: Pudu,2.692011044528649,2097
KJ12: Dang Wangi,AG11: Chan Sow Lin,3.54720858570235,479
KJ12: Dang Wangi,AG12: Miharja,4.373952821171903,466
KJ12: Dang Wangi,AG13: Maluri,4.679483710201344,1618
KJ12: Dang Wangi,AG14: Pandan Jaya,5.0883600290284825,1157
KJ12: Dang Wangi,AG15: Pandan Indah,5.534468737759947,1228
KJ12: Dang Wangi,AG16: Cempaka,6.029385019185644,1247
KJ12: Dang Wangi,AG17: Cahaya,6.340216581153454,775
KJ12: Dang Wangi,AG18: Ampang,6.489688564325828,1779
KJ12: Dang Wangi,KG04: Kwasa Damansara,14.581922083188681,521
KJ12: Dang Wangi,KG05: Kwasa Sentral,15.316631283160618,2311
KJ12: Dang Wangi,KG06: Kota Damansara,13.70882503793546,1638
KJ12: Dang Wangi,KG07: Surian,12.025082151426725,1717
KJ12: Dang Wangi,KG08: Mutiara Damansara,10.315732240765394,1665
KJ12: Dang Wangi,KG09: Bandar Utama,9.32662086558536,2425
KJ12: Dang Wangi,KG10: TTDI,8.262064615217367,1879
KJ12: Dang Wangi,KG12: Phileo Damansara,7.260353864256076,611
KJ12: Dang Wangi,KG13: Pusat Bandar Damansara,4.595180395095193,659
KJ12: Dang Wangi,KG14: Semantan,4.103978188904493,1154
KJ12: Dang Wangi,KG15: Muzium Negara,2.720971974802367,488
KJ12: Dang Wangi,KG16: Pasar Seni,1.7775882863377515,9602
KJ12: Dang Wangi,KG17: Merdeka,1.6649424601173903,339
KJ12: Dang Wangi,KG20: Tun Razak Exchange,2.5861687931456183,2076
KJ12: Dang Wangi,KG21: Cochrane,3.5522650884863656,1677
KJ12: Dang Wangi,KG22: Maluri,4.6854492760152775,3025
KJ12: Dang Wangi,KG23: Taman Pertama,5.79837820266179,493
KJ12: Dang Wangi,KG24: Taman Midah,6.726715087771064,778
KJ12: Dang Wangi,KG25: Taman Mutiara,8.487281910862174,1830
KJ12: Dang Wangi,KG26: Taman Connaught,9.891205662683848,1265
KJ12: Dang Wangi,KG27: Taman Suntex,11.69797453885677,2104
KJ12: Dang Wangi,KG28: Sri Raya,13.146245634238362,1189
KJ12: Dang Wangi,KG29: Bandar Tun Hussien Onn,14.563026483262654,1450
KJ12: Dang Wangi,KG30: Batu 11 Cheras,15.10297704705388,1085
KJ12: Dang Wangi,KG31: Bukit Dukung,16.417103493469675,935
KJ12: Dang Wangi,KG33: Sungai Jernih,19.584025718197157,2521
KJ12: Dang Wangi,KG34: Stadium Kajang,20.34577798407141,1344
KJ12: Dang Wangi,KG35: Kajang,21.70670502429293,4001
KJ12: Dang Wangi,KJ10: KLCC,1.2753290405512745,52945
KJ12: Dang Wangi,KJ11: Kampung Baru,0.7132843365649594,11605
KJ12: Dang Wangi,KJ13: Masjid Jamek,0.98700150594532,8679
KJ12: Dang Wangi,KJ14: Pasar Seni,1.7743349260605614,22005
KJ12: Dang Wangi,KJ15: KL Sentral,3.052845513685122,37053
KJ12: Dang Wangi,KJ16: Bank Rakyat Bangsar,4.138312135333643,15843
KJ12: Dang Wangi,KJ17: Abdullah Hukum,5.335933296139776,12101
KJ12: Dang Wangi,KJ18: Kerinchi,5.91465326068696,6084
KJ12: Dang Wangi,KJ19: Universiti,6.49669105046746,8961
KJ12: Dang Wangi,KJ20: Taman Jaya,8.614637814741556,4054
KJ12: Dang Wangi,KJ21: Asia Jaya,9.227336111014413,5501
KJ12: Dang Wangi,KJ22: Taman Paramount,10.499416585309588,4300
KJ12: Dang Wangi,KJ23: Taman Bahagia,11.146405949761334,3331
KJ12: Dang Wangi,KJ24: Kelana Jaya,11.917707190148311,4289
KJ12: Dang Wangi,KJ25: Lembah Subang,13.288816316466926,5182
KJ12: Dang Wangi,KJ26: Ara Damansara,13.913561453239987,6856
KJ12: Dang Wangi,KJ27: Cgc Glenmarie,14.167082236846312,7670
KJ12: Dang Wangi,KJ28: Subang Jaya,14.979420670790542,6779
KJ12: Dang Wangi,KJ29: SS 15,15.713742443985728,5052
KJ12: Dang Wangi,KJ30: SS 18,16.296843298727815,1906
KJ12: Dang Wangi,KJ31: USJ 7,16.64867975387768,3190
KJ12: Dang Wangi,KJ32: Taipan,17.32836341085749,2232
KJ12: Dang Wangi,KJ33: Wawasan,18.515929684062,1506
KJ12: Dang Wangi,KJ34: USJ 21,19.440295971665513,2247
KJ12: Dang Wangi,KJ35: Alam Megah,20.724336058099986,3361
KJ12: Dang Wangi,KJ36: Subang Alam,21.827739575538356,993
KJ12: Dang Wangi,MR10: Chow Kit,1.2250881772911892,16
KJ12: Dang Wangi,MR11: Titiwangsa,1.9240021791724535,6
KJ12: Dang Wangi,SP12: Cheras,5.1124070217856,1189
KJ12: Dang Wangi,SP13: Salak Selatan,6.104791877477953,2216
KJ12: Dang Wangi,SP14: Bandar Tun Razak,7.580780734893108,862
KJ12: Dang Wangi,SP15: Bandar Tasik Selatan,9.050862934173662,1315
KJ12: Dang Wangi,SP16: Sungai Besi,10.374285523357683,61
KJ12: Dang Wangi,SP17: Bukit Jalil,11.034386322501335,1283
KJ12: Dang Wangi,SP18: Sri Petaling,10.74689822193035,949
KJ12: Dang Wangi,SP19: Awan Besar,11.104714483819727,1369
KJ12: Dang Wangi,SP20: Muhibbah,11.405017920577338,663
KJ12: Dang Wangi,SP21: Alam Sutera,12.441034799445884,416
KJ12: Dang Wangi,SP22: Kinrara,13.456867433512887,1705
KJ12: Dang Wangi,SP24: IOI Puchong Jaya,15.080008623447549,478
KJ12: Dang Wangi,SP25: Pusat Bandar Puchong,16.743588426862473,529
KJ12: Dang Wangi,SP26: Taman Perindustrian Puchong,17.858102195598615,332
KJ12: Dang Wangi,SP27: Bandar Puteri,18.430217853905265,571
KJ12: Dang Wangi,SP28: Puchong Perdana,19.760979539823907,454
KJ12: Dang Wangi,SP29: Puchong Prima,21.022497202933717,1514
KJ12: Dang Wangi,SP31: Putra Heights,22.74519946666791,3132
KJ13: Masjid Jamek,AG10: Pudu,2.3553081684930564,21171
KJ13: Masjid Jamek,AG11: Chan Sow Lin,3.184437795944319,8539
KJ13: Masjid Jamek,AG12: Miharja,3.9629999517047434,6006
KJ13: Masjid Jamek,AG13: Maluri,4.480683300125205,15592
KJ13: Masjid Jamek,AG14: Pandan Jaya,5.176974083886546,12822
KJ13: Masjid Jamek,AG15: Pandan Indah,5.768307648995391,11869
KJ13: Masjid Jamek,AG16: Cempaka,6.363069142459155,17290
KJ13: Masjid Jamek,AG17: Cahaya,6.723564076444586,11056
KJ13: Masjid Jamek,AG18: Ampang,7.020997509897317,22676
KJ13: Masjid Jamek,KG04: Kwasa Damansara,14.160257604678877,1643
KJ13: Masjid Jamek,KG05: Kwasa Sentral,14.847885648913824,3430
KJ13: Masjid Jamek,KG06: Kota Damansara,13.11513925615869,1829
KJ13: Masjid Jamek,KG07: Surian,11.423594048628669,2660
KJ13: Masjid Jamek,KG08: Mutiara Damansara,9.76104639913531,2470
KJ13: Masjid Jamek,KG09: Bandar Utama,8.690518401700151,4562
KJ13: Masjid Jamek,KG10: TTDI,7.511897858946564,2987
KJ13: Masjid Jamek,KG12: Phileo Damansara,6.424751066412682,1864
KJ13: Masjid Jamek,KG13: Pusat Bandar Damansara,3.834184668111776,1341
KJ13: Masjid Jamek,KG14: Semantan,3.4799749508136046,3131
